PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43
-2.30963738246444,0.11001162033140523,-0.16781292641460024,0.41562305118138315,-0.7086828254866732,-0.2289970074648596,0.48926879912235416,0.502497976862334,0.27561270040583236,0.16213803988321437,-0.8145853567386053,0.5402604754615415,-0.08748448620553155,-0.1618801930363501,0.142494516329291,0.09775840136284428,0.22340731411662695,0.6408039235812775,0.4784488014182653,0.8333040548516165,0.04749060996889027,0.30275263954251586,0.7304770293146835,0.06182565276834655,-0.1752392133505014,-0.0393926948155722,-0.17944979779844225,-0.09028717108849685,0.019949768932372526,0.21695026909863063,-0.05816079498377794,0.18103535014588906,0.14260495651908375,0.14000523629991665,0.07086423165510246,0.19398959019123188,-0.053718598162674755,0.08131379333596495,0.3065869721202705,0.08168033378898294,0.07768727750147804,0.24543272387791779,-0.33338537809825775
-1.4807593685050344,0.07178193384796142,-0.3621906993083728,0.13443821993683908,0.060654550437486084,0.41806545871641076,-0.17057114718318384,-0.13441370944011133,-0.2728590586780215,0.03637106047838643,-0.02505906016939288,-0.39050472221437255,0.261672493562529,-0.04774352842229485,0.3504203119331478,-0.16016715275161864,-0.19714536841306715,-0.032047516799747384,0.03995081281317519,-0.02050197332191041,-0.10300339682797241,0.04435062477833765,-0.14897094150584592,0.008576514279131805,0.18580256113143048,0.058120383212102236,-0.16609084257454484,-0.022505424330428264,-0.17464593261871894,0.04162696938088421,0.06969317849743552,0.09274632244169947,-0.02955099760803854,0.21534312106047335,0.1586007453790798,0.10896010041163723,0.021330647183745943,-0.01601009678629496,0.20671079170638904,-0.07284970911259588,0.01829466442624224,-0.11176123074987095,-0.1160473688764819
-1.339914605891381,-0.7325804187843414,-0.2920483671048018,-0.0007504496909690502,-0.33578065311866884,-0.633832526182064,0.24967209579919583,-0.17202001958552968,0.5939487593244946,-0.9021716896045741,-0.36912725852786765,-0.14127303168266467,-0.02903759115045559,0.12149627629544484,-0.25159738447009783,0.2085539599178605,0.14369587599360825,0.15254663066809815,0.13698461885098612,0.011244943702025076,0.264256242113446,-0.06685158769489301,0.1673817045724966,0.21199028982130308,0.3467583346451593,-0.190389476975268,-0.15063111161943243,0.09263051692356934,0.13329544641944502,-0.2061231121745375,-0.06592139215470766,0.2858052140035404,0.2658900414336315,-0.019673939514058793,0.22305193867060427,0.1911279309817858,-0.1044648637033268,0.08236174991293851,0.06143330890032956,0.07464880599280233,0.3172499854272989,-0.10279942105824902,0.06198179873497745
-1.308998999009246,0.06489870088301351,-0.29721283636239426,0.2935156717653503,0.0226983467310229,-0.19705267355629455,-0.3250170396393806,0.27672212378557515,-0.19855495885612243,-0.19384655379035534,0.41137153800299003,0.06257554999261773,-0.09096169550408256,-0.042189278601125174,0.12986103935550575,-0.02573059689751046,0.025693625545447938,-0.3084327309107648,0.10643712774543226,0.1941466246792185,0.22618713912558713,0.020240348385501566,-0.06222468258481422,0.12501724720456708,-0.1796390235600099,-0.10059139376209383,-0.4559324483288464,0.03026440107303982,-0.3900617123330915,0.08766290068386007,-0.0013910973487181102,0.06897649582655498,0.22469262773871984,0.10967051302465634,0.39306067949046775,0.0612828577855846,0.1033054088696791,0.0934489270121629,0.11582731346287523,-0.1126777214724911,0.026414540121063923,-0.14702510393880758,0.025285967821198303
-1.6893925754390864,0.04465079840705205,-0.29421107059229434,-0.45091503169397584,-0.04492059551066366,-0.2095690436578571,-0.03721064713917473,0.018397014486621937,-0.4077736071559557,-0.43743820130803207,-0.011707114069737295,-0.30519292270182174,0.2977435660107627,-0.14568051742444785,0.30707372605723,0.16659831990563706,0.26761003935735583,0.054547140044371716,-0.02587040980692675,0.22648721301467375,0.07275181127758291,-0.3949959793187466,0.1555484006231022,-0.016588556892606496,0.08317485915589776,-0.25277968152717795,-0.05044892094399306,-0.09334206242704246,-0.13317555472646286,0.10085653198442932,0.24903657394915077,0.2094828559982253,-0.06326471195040786,-0.13763857746547029,0.19085375456372608,0.17163636327715476,0.11850353227373721,-0.04470653825562813,0.05468792205728675,-0.0397833520393089,0.3650828367494657,0.01862641319664905,-0.11365716932660873
-0.9125144822037439,-0.39652806564517185,-0.5758372812386704,0.30588544075359103,0.35257625475034515,-0.4178163424160671,0.04255107127416985,-0.041621903024343744,-0.16294536027547465,-0.007013163054586238,-0.24766724622942124,-0.1716094396822763,-0.37289886569541,0.47881043033720344,-0.23535792136283326,0.13653186381007645,-0.11687165583303484,0.0865848065817698,0.31878694755817216,-0.09566953114475131,-0.044542547760279244,-0.08940029535896457,0.03756572253082469,0.03249128618174501,-0.18085824872927514,0.018580136763776504,-0.1377210826753689,-0.06322132417454386,0.21754856893055777,0.052176732918849056,0.10729443011843215,0.09944993087272098,0.03484096840777374,-0.07753704552660616,-0.023967951832208016,0.007721153403206249,0.1934324220380502,0.032357399500361046,-0.019945899389796726,-0.03017559207545041,0.08040608563880879,0.0671584863817671,-0.09656500253156294
-1.5094298155020345,-0.7439165710494091,-0.4800677581172897,-0.1889860179018801,0.035567221040974685,-0.19953601709327318,-0.010487540423324199,0.7066402823971223,-0.40505611418897763,0.10947988995588537,0.21781461953804152,-0.08515855438535233,0.5766949371820884,0.29789883603722234,-0.16733637492332998,-0.13956081585759547,0.6696514921999602,-0.14366027825205033,0.17004296384221687,-0.28088546078932897,-0.10877819475801112,0.21440075270961628,0.3465948036127943,-0.024774445624692693,0.15600767627841522,-0.34363891286223774,-0.0982422942927904,-0.062152047384398584,-0.16923776572374047,0.20149027912584286,-0.1413522604782698,-0.005951277207682674,-0.09149639806592248,-0.08497782771008566,-0.09746838207950927,-0.01506931068090872,0.08304894954030032,0.08521630474943692,0.05649912881585093,-0.013567082346884756,-0.15021495395252274,-0.01905905195631892,0.2431755729454244
-1.8251979682644632,-0.10353680863457602,-0.10188199959802627,-0.0836868445124834,-0.6426705961586227,0.07355785732458933,-0.08915482111463562,-0.20601946818696232,0.33166737087234255,0.2059788582783595,0.5434500904867281,-0.012018408085651638,-0.4215493639804173,0.2729579218519752,-0.009756120490397974,0.03670261715604819,-0.0029962132251136284,-0.020388335326490287,-0.09230173204131871,0.24357971547110477,0.3684075919498276,0.2461275254357912,-0.032113000198464525,0.16522704124360504,0.2204976131181302,-0.07748281539467798,-0.14609046155164201,0.1597475452637039,-0.32423794684827667,-0.05852504648641272,0.21180266186667054,-0.5363947302812959,0.16811551910190098,-0.0400129082012056,0.420464903100921,0.11382591402114992,-0.0098965701359552,0.15846848117316195,-0.005894574167509212,0.07630332868809436,0.09031007664812689,-0.15279365453853555,0.055313254552665996
-1.305998803575541,0.0409162956775859,-0.2598325501952896,-0.14681441300950282,-0.3862991162278798,-0.9678684945521231,0.19902329810264308,0.64300128562232,-0.1726807925742751,0.050949316506775186,-0.29419524074768966,-0.02188491578959026,-0.4431057360620032,-0.18080556594571975,0.08800809042192773,0.17721749865441733,0.24735569794714204,-0.21642022795673144,0.1224119849869831,-0.1438522691146419,0.19549106228032273,-0.13622627745612836,-0.11155126155273364,-0.10902625336521675,-0.055211939682334905,-0.05821025850354468,0.11727528559178965,-0.04627061847752955,-0.20156910617394752,0.11943309126167326,-0.15069961786026687,0.054126522977132024,-0.13023566935638453,-0.03558244154783723,0.11395022973605205,0.011561293602701535,0.11312443856617514,-0.07749582395990692,0.16767479207780878,0.09845912016675136,0.0344451207255215,-0.13293678355132862,0.07083260056487384
-1.333682218153034,-0.044413266242410376,1.0491787710598586,0.557205695761739,-0.3744276198547562,-0.0749576490328331,0.5973544673239762,0.2935831355366266,0.18669336589835936,-0.28128907686622945,0.21734077651937983,-0.3333087949179303,-0.0391329132378089,-0.13264653129949594,-0.21452641294525301,0.15939427558479471,0.04026632199265257,0.28610871345836186,-0.2362613455069571,-0.4234444035163905,-0.06391814016799459,0.004118942978166997,-0.1885927802153093,-0.0603532776401842,-0.11038763637084253,0.0016332059222907741,-0.21907694577952147,0.013624457903738976,-0.127061789030893,-0.11448481338723739,-0.38318763672382744,0.02939687204578929,0.342387352420113,-0.2177803890009445,-0.2846510520427004,0.15928219385238684,-0.13658690824494035,0.030024704480648496,0.2088737916000655,-0.04962347854085804,0.08498930274227122,0.3747869682970663,0.15951522901481383
